NORAD_CAT_ID,SATNAME,PER_ALT,APO_ALT,LAT,LON,TLE_LINE1,TLE_LINE2,SATNAME_CLEAN,SAT_GROUP,Inc
51550,COSMOS 1408 DEB,333.4,360.6,,,1 51550U 82092BMB 22125.76089443  .01271084  00000-0  79283-2 0  9994,2 51550  82.5883 310.6728 0020214 241.1847 118.7388 15.74180385 16358,COSMOS 1408 DEB,COSMOS,82.6
51551,COSMOS 1408 DEB,273.3,313.9,,,1 51551U 82092BMC 22136.19608601  .00711835  20773-3  19585-2 0  9990,2 51551  82.8225 300.7934 0030390 261.4133  98.3699 15.93113034 18213,COSMOS 1408 DEB,COSMOS,82.8
51552,COSMOS 1408 DEB,239.5,260.7,,,1 51552U 82092BMD 22136.70678979  .04750099  51074-1  73919-2 0  9999,2 51552  82.4773 295.5016 0015998 292.2975  67.6611 16.08827477 18115,COSMOS 1408 DEB,COSMOS,82.5
51553,COSMOS 1408 DEB,233.1,239.9,4.525346535,-30.78510076,1 51553U 82092BME 22098.94454319  .04379852  57245-1  53512-2 0  9990,2 51553  82.8284 339.9189 0005132 173.4705 186.6649 16.13766135 12364,COSMOS 1408 DEB,COSMOS,82.8
51554,COSMOS 1408 DEB,346.4,382.2,,,1 51554U 82092BME 22039.22669041  .00347236  00000-0  29545-2 0  9999,2 51554  82.4167  33.1436 0026516 330.1594  29.8153 15.68112648  4391,COSMOS 1408 DEB,COSMOS,82.4
51555,COSMOS 1408 DEB,373.2,378.2,-49.1453782,151.6440659,1 51555U 82092BMG 22137.20591703  .00527506  00000-0  52278-2 0  9995,2 51555  82.7537 303.5520 0003746 208.0490 152.0568 15.64151514 18117,COSMOS 1408 DEB,COSMOS,82.8
51556,COSMOS 1408 DEB,340.2,524.7,,,1 51556U 82092BMH 22127.95210168  .00470397  00000-0  68182-2 0  9996,2 51556  82.5170 313.3346 0135426 250.1200 108.5413 15.44636981 16715,COSMOS 1408 DEB,COSMOS,82.5
51557,COSMOS 1408 DEB,331.4,426.9,,,1 51557U 82092BMJ 22273.00553895  .00862440  00000-0  76964-2 0  9993,2 51557  82.5479 173.2181 0070678  99.9922 260.9322 15.62952599 38638,COSMOS 1408 DEB,COSMOS,82.5
51558,COSMOS 1408 DEB,248.6,280.1,,,1 51558U 82092BMK 22218.29850076  .03062465  14894-1  59035-2 0  9994,2 51558  82.5377 218.9713 0023721 209.8467 150.1462 16.03645035 31994,COSMOS 1408 DEB,COSMOS,82.5
51559,COSMOS 1408 DEB,331.8,379.6,,,1 51559U 82092BML 22100.66343277  .03601014  00000-0  23862-1 0  9996,2 51559  82.5607 340.8524 0035499 247.5218 112.2284 15.71110527 12564,COSMOS 1408 DEB,COSMOS,82.6
51560,COSMOS 1408 DEB,447.6,607.1,,,1 51560U 82092BMM 22061.91732114  .00087118  00000-0  41598-2 0  9991,2 51560  82.6536  20.5694 0115482  35.3752 325.5069 15.12902823  6639,COSMOS 1408 DEB,COSMOS,82.7
51561,COSMOS 1408 DEB,339.8,382.7,,,1 51561U 82092BMN 22360.70676383  .01554889  00000-0  11515-1 0  9996,2 51561  82.5536  96.2893 0031855 175.4856 184.6700 15.69183813 51450,COSMOS 1408 DEB,COSMOS,82.6
51562,COSMOS 1408 DEB,260.4,277.5,34.16550592,113.0388763,1 51562U 82092BMP 24008.46136485  .01618616  16130-2  28980-2 0  9992,2 51562  82.5623  73.3799 0012876 191.4743 168.6245 16.01969516109666,COSMOS 1408 DEB,COSMOS,82.6
51563,COSMOS 1408 DEB,216.3,241.3,,,1 51563U 82092BMQ 22248.87084516  .09384019 -12801-5  62270-2 0  9999,2 51563  82.7103 194.7512 0018958 161.4123 198.7862 16.16599944 35532,COSMOS 1408 DEB,COSMOS,82.7
51564,COSMOS 1408 DEB,350.9,393.1,,,1 51564U 82092BMR 23047.69835570  .01412953  00000-0  12329-1 0  9994,2 51564  82.4797  33.2729 0031261 319.3403  40.5522 15.65422769 60935,COSMOS 1408 DEB,COSMOS,82.5
51565,COSMOS 1408 DEB,352,445.8,,,1 51565U 82092BMS 22076.22365995  .01428504  00000-0  16474-1 0  9998,2 51565  82.5881   4.5291 0069217  67.3842 293.4714 15.56107370  8588,COSMOS 1408 DEB,COSMOS,82.6
51566,COSMOS 1408 DEB,195.7,216.7,,,1 51566U 82092BMT 23130.82662137  .07151545 -12612-5  24961-2 0  9998,2 51566  82.8205 322.0731 0015892 277.4022  82.5464 16.24931645 73254,COSMOS 1408 DEB,COSMOS,82.8
51567,COSMOS 1408 DEB,241.1,268.6,,,1 51567U 82092BMU 22075.24005182  .04875132  58695-1  86951-2 0  9998,2 51567  82.5904 359.2200 0020694 204.5323 155.4977 16.07093414  7780,COSMOS 1408 DEB,COSMOS,82.6
51568,COSMOS 1408 DEB,360,471.2,,,1 51568U 82092BMV 23003.69796249  .00522546  00000-0  75921-2 0  9996,2 51568  82.5681 100.8208 0081828 188.0540 171.9406 15.50377721 58873,COSMOS 1408 DEB,COSMOS,82.6
51569,COSMOS 1408 DEB,212.5,221.7,62.65777167,128.3327177,1 51569U 82092BMW 22298.03540811  .09248074 -12673-5  45867-2 0  9993,2 51569  82.5596 134.8222 0006965 306.3043  53.7602 16.20888689 43163,COSMOS 1408 DEB,COSMOS,82.6
51570,COSMOS 1408 DEB,226.5,235.2,66.82171186,174.4621337,1 51570U 82092BMX 22351.50426848  .02948491  15644-1  26096-2 0  9992,2 51570  82.5669  75.5748 0006605 300.8480  59.2156 16.15857833 51430,COSMOS 1408 DEB,COSMOS,82.6
51571,COSMOS 1408 DEB,303.5,313.1,25.24314148,-15.80311525,1 51571U 82092BMY 22126.48365348  .02948624  00000-0  92826-2 0  9998,2 51571  82.5809 310.1047 0007180 283.0821  76.9649 15.87868571 16733,COSMOS 1408 DEB,COSMOS,82.6
51572,COSMOS 1408 DEB,432.7,"1,100.70",31.44701311,162.2623834,1 51572U 82092BMZ 22309.34110476  .00038000  00000-0  34310-2 0  9997,2 51572  82.6222 180.7445 0467460  41.5381 322.0352 14.37517811 47446,COSMOS 1408 DEB,COSMOS,82.6
51573,COSMOS 1408 DEB,407.5,473.8,,,1 51573U 82092BNA 22077.58079921  .00370196  00000-0  80188-2 0  9994,2 51573  82.6104   3.3243 0048663 347.1971  12.8036 15.41852064  8776,COSMOS 1408 DEB,COSMOS,82.6
51574,COSMOS 1408 DEB,335.1,384.6,,,1 51574U 82092BNB 22190.60521633  .00517221  00000-0  39814-2 0  9998,2 51574  82.6009 250.2437 0036725 266.3480  93.3581 15.69670997 26426,COSMOS 1408 DEB,COSMOS,82.6
51575,COSMOS 1408 DEB,420.8,443.3,49.2968266,-101.0733472,1 51575U 82092BNC 22040.71905259  .00176126  00000-0  36710-2 0  9992,2 51575  82.7834  39.4461 0016485 156.9024 203.2970 15.44774872  3538,COSMOS 1408 DEB,COSMOS,82.8
51576,COSMOS 1408 DEB,253.6,265.5,42.2564078,-132.1548716,1 51576U 82092BND 23102.91357652  .02899542  11936-1  49912-2 0  9998,2 51576  82.5542 335.1831 0008995  36.5562 323.6330 16.05383845 68674,COSMOS 1408 DEB,COSMOS,82.6
51577,COSMOS 1408 DEB,273.4,296,,,1 51577U 82092BNE 22100.11093612  .06597833  73583-1  20690-1 0  9990,2 51577  82.4962 337.8958 0016972 286.3371  73.6038 15.96284780 12578,COSMOS 1408 DEB,COSMOS,82.5
51578,COSMOS 1408 DEB,442.1,569.6,,,1 51578U 82092BNE 22036.00622974  .00098872  00000-0  40466-2 0  9996,2 51578  82.5956  44.1424 0092644 124.4396 237.1099 15.19998749  2427,COSMOS 1408 DEB,COSMOS,82.6
51579,COSMOS 1408 DEB,276.4,289.9,33.19660172,-80.05449348,1 51579U 82092BNG 24285.99347932  .00741537  23965-3  17404-2 0  9998,2 51579  82.4668 125.6364 0010139 262.5642  97.4482 15.96841000152759,COSMOS 1408 DEB,COSMOS,82.5
51580,COSMOS 1408 DEB,194.6,210.9,-34.74002232,-16.33634044,1 51580U 82092BNH 22189.17551969  .08254121 -12151-5  26173-2 0  9995,2 51580  82.4894 239.3929 0012429 264.0371  95.9504 16.26202302 26659,COSMOS 1408 DEB,COSMOS,82.5
51581,COSMOS 1408 DEB,293.7,325.6,,,1 51581U 82092BNJ 22168.30580898  .02218631  27606-2  86055-2 0  9993,2 51581  82.5313 269.3593 0023827 313.1181  46.8097 15.87379306 23087,COSMOS 1408 DEB,COSMOS,82.5
51582,COSMOS 1408 DEB,238,254.2,-5.119210801,-154.0894028,1 51582U 82092BNK 24295.98222373  .01732137  23539-2  18904-2 0  9992,2 51582  82.5279 134.4672 0012228 219.0265 141.0138 16.10257637154043,COSMOS 1408 DEB,COSMOS,82.5
51583,COSMOS 1408 DEB,244.7,264.7,,,1 51583U 82092BNL 22159.34949576  .03456792  21096-1  55871-2 0  9992,2 51583  82.5981 276.9145 0015048 283.8108  76.1499 16.07145796 21824,COSMOS 1408 DEB,COSMOS,82.6
51584,COSMOS 1408 DEB,243.7,277.9,,,1 51584U 82092BNM 22128.92499370  .03597317  23589-1  66067-2 0  9992,2 51584  82.5099 304.3194 0025750 267.2329  92.6004 16.04930181 17228,COSMOS 1408 DEB,COSMOS,82.5
51585,COSMOS 1408 DEB,409.7,778.6,,,1 51585U 82092BNM 22033.49845726  .00912468  00000-0  43311-1 0  9993,2 51585  82.8858  56.7108 0264569 187.4039 172.3602 14.91207173  1991,COSMOS 1408 DEB,COSMOS,82.9
51586,COSMOS 1408 DEB,253.3,268.7,-77.77850745,65.09006986,1 51586U 82092BNP 22098.08747807  .07459443  27105+0  20350-1 0  9999,2 51586  82.5300 338.7004 0011601 260.0147  99.9824 16.04865385 12335,COSMOS 1408 DEB,COSMOS,82.5
51587,COSMOS 1408 DEB,236.3,242.7,-75.84745503,-19.00596456,1 51587U 82092BNQ 22280.37471366  .04423566  63755-1  60388-2 0  9992,2 51587  82.5222 151.1523 0004813 221.8842 138.2075 16.12692853 39393,COSMOS 1408 DEB,COSMOS,82.5
51588,COSMOS 1408 DEB,304.3,329.9,,,1 51588U 82092BNR 22296.60587803  .00295402  00000-0  12281-2 0  9994,2 51588  82.6808 134.6141 0019134  27.6052 332.6229 15.84729866 43382,COSMOS 1408 DEB,COSMOS,82.7
51589,COSMOS 1408 DEB,213,232.6,,,1 51589U 82092BNS 22216.44951824  .04279469 -12091-5  24425-2 0  9998,2 51589  82.5345 213.6295 0014829 211.2430 148.7978 16.18812912 29725,COSMOS 1408 DEB,COSMOS,82.5
51590,COSMOS 1408 DEB,361.4,440.5,,,1 51590U 82092BNT 22093.69152038  .01204782  00000-0  14935-1 0  9998,2 51590  82.5972 347.8883 0058296 357.6310   2.4657 15.55415415 10473,COSMOS 1408 DEB,COSMOS,82.6
51591,COSMOS 1408 DEB,411.3,460.2,,,1 51591U 82092BNU 22097.38421670  .00347290  00000-0  72663-2 0  9994,2 51591  82.6169 341.1134 0035903 214.3368 145.5560 15.43514461 13238,COSMOS 1408 DEB,COSMOS,82.6
51592,COSMOS 1408 DEB,272,299.7,,,1 51592U 82092BNV 22116.01836618  .05579904  47674-1  17247-1 0  9998,2 51592  82.4973 322.0293 0020740 236.8282 123.1005 15.95877330 16065,COSMOS 1408 DEB,COSMOS,82.5
51593,COSMOS 1408 DEB,298.9,376.2,,,1 51593U 82092BNW 22261.80671538  .02878501  47592-2  16492-1 0  9998,2 51593  82.5196 190.5263 0057501 137.5759 222.9974 15.77487497 35403,COSMOS 1408 DEB,COSMOS,82.5
51594,COSMOS 1408 DEB,173.4,195.4,,,1 51594U 82092BNX 22110.48408919  .21971379 -12592-5  36100-2 0  9990,2 51594  82.5209 324.6068 0016760 251.2562 108.6915 16.33039932 13018,COSMOS 1408 DEB,COSMOS,82.5
51595,COSMOS 1408 DEB,237.2,250.9,54.81882938,-154.8139418,1 51595U 82092BNY 23037.00717429  .02633051  10259-1  31297-2 0  9993,2 51595  82.5185  26.5486 0010363 167.0258 193.1295 16.11006041 57977,COSMOS 1408 DEB,COSMOS,82.5
51596,COSMOS 1408 DEB,375.7,446,,,1 51596U 82092BNZ 22100.66157205  .01130434  00000-0  16216-1 0  9997,2 51596  82.5478 339.8811 0051746 247.3920 112.1854 15.52002672 11302,COSMOS 1408 DEB,COSMOS,82.5
51597,COSMOS 1408 DEB,211,225.9,35.77658394,-37.62445366,1 51597U 82092BPA 22100.08406554  .15765659 -11777-5  80467-2 0  9995,2 51597  82.5073 335.2572 0011344 239.6529 120.3638 16.20404316 11417,COSMOS 1408 DEB,COSMOS,82.5
51598,COSMOS 1408 DEB,340.7,454.3,,,1 51598U 82092BPB 22263.35407918  .01573850  00000-0  16813-1 0  9990,2 51598  83.6084 236.0600 0083847 117.9755 243.0021 15.56602183 35581,COSMOS 1408 DEB,COSMOS,83.6
51599,COSMOS 1408 DEB,168.7,178.9,,,1 51599U 82092BPC 23028.44474527  .11431071 -11674-5  12949-2 0  9992,2 51599  82.5759  39.5967 0007770 225.3657 134.7008 16.37001361 56650,COSMOS 1408 DEB,COSMOS,82.6
51600,COSMOS 1408 DEB,213.1,239.2,,,1 51600U 82092BPD 23053.30893834  .05085901 -12374-5  31324-2 0  9990,2 51600  82.4986  12.3670 0019737 154.2581 205.9694 16.17569077 60294,COSMOS 1408 DEB,COSMOS,82.5
51601,COSMOS 1408 DEB,275.8,302.9,,,1 51601U 82092BPE 22094.12201735  .06686506  69050-1  22283-1 0  9998,2 51601  82.5327 344.4179 0020356 234.7882 125.1488 15.94633998 10416,COSMOS 1408 DEB,COSMOS,82.5
51602,COSMOS 1408 DEB,273.3,304.7,,,1 51602U 82092BPF 22178.94144381  .01599153  13598-2  41753-2 0  9992,2 51602  82.5738 255.9893 0023507 273.5035  86.3551 15.94750276 23562,COSMOS 1408 DEB,COSMOS,82.6
51603,COSMOS 1408 DEB,233.9,262.5,,,1 51603U 82092BPG 22064.12812766  .05518782  65829-1  79420-2 0  9994,2 51603  82.6837  11.4961 0021562 165.0601 195.1325 16.09507654  5945,COSMOS 1408 DEB,COSMOS,82.7
51604,COSMOS 1408 DEB,357.9,404,,,1 51604U 82092BPH 22094.70386753  .02875778  00000-0  27415-1 0  9997,2 51604  82.4693 345.7684 0034076 331.7960  28.1450 15.62324638 10377,COSMOS 1408 DEB,COSMOS,82.5
51605,COSMOS 1408 DEB,180.4,185.7,,,1 51605U 82092BPJ 23014.08636312  .12881625 -11918-5  21154-2 0  9991,2 51605  82.4767  47.3872 0004079 256.2637 103.8205 16.33528985 54441,COSMOS 1408 DEB,COSMOS,82.5
51606,COSMOS 1408 DEB,279.2,311.8,,,1 51606U 82092BPK 22049.07423579  .04931044  34949-1  18049-1 0  9991,2 51606  82.5027  26.9910 0024441 133.4198 226.9116 15.92432412  3525,COSMOS 1408 DEB,COSMOS,82.5
51607,COSMOS 1408 DEB,336.8,425.1,,,1 51607U 82092BPL 22071.85227902  .01991194  00000-0  17863-1 0  9997,2 51607  82.6038   8.7683 0065260  86.6116 274.2604 15.62325521  6820,COSMOS 1408 DEB,COSMOS,82.6
51608,COSMOS 1408 DEB,340.6,398.4,,,1 51608U 82092BPL 22035.45709975  .01813595  00000-0  14838-1 0  9996,2 51608  82.8455  45.8815 0042789 193.0496 166.9662 15.66298377  1244,COSMOS 1408 DEB,COSMOS,82.8
51609,COSMOS 1408 DEB,260.8,289.8,,,1 51609U 82092BPN 22096.70469462  .07216965  17278+0  23153-1 0  9994,2 51609  82.5875 343.6232 0021773 236.0859 123.8349 15.99671453 10689,COSMOS 1408 DEB,COSMOS,82.6
51610,COSMOS 1408 DEB,173.3,187.4,-15.82504427,-69.77815763,1 51610U 82092BPP 23068.51655948  .11820529 -11852-5  17183-2 0  9999,2 51610  82.5670 359.4979 0010787 186.0790 174.0377 16.34542996 62661,COSMOS 1408 DEB,COSMOS,82.6
51611,COSMOS 1408 DEB,240.8,248.5,-7.366720991,162.6229217,1 51611U 82092BPQ 22278.08292270  .03320449  24088-1  45236-2 0  9996,2 51611  82.5744 154.9549 0005759 206.2691 153.8302 16.10802185 38763,COSMOS 1408 DEB,COSMOS,82.6
51612,COSMOS 1408 DEB,349.3,381.4,,,1 51612U 82092BPR 22245.64916137  .00286719  00000-0  25020-2 0  9992,2 51612  83.2120 216.3418 0023798 115.0277 245.3461 15.67753699 35988,COSMOS 1408 DEB,COSMOS,83.2
51613,COSMOS 1408 DEB,373.2,379,-52.16086517,5.300832807,1 51613U 82092BPS 22089.44578880  .00651936  00000-0  63986-2 0  9996,2 51613  82.4971 344.8781 0004290 179.5424 180.5702 15.64004608 14238,COSMOS 1408 DEB,COSMOS,82.5
51614,COSMOS 1408 DEB,263,278.4,36.80543419,-166.5035902,1 51614U 82092BPT 23090.11174292  .01005942  50875-3  18390-2 0  9991,2 51614  82.6948 337.5479 0011617 156.9045 203.2758 16.01341070 68734,COSMOS 1408 DEB,COSMOS,82.7
51615,COSMOS 1408 DEB,335.9,346.8,79.0479894,-99.74020927,1 51615U 82092BPU 22192.42017593  .00236375  00000-0  14767-2 0  9999,2 51615  82.7023 243.1927 0008070 114.9594 245.2511 15.76154678 29267,COSMOS 1408 DEB,COSMOS,82.7
51616,COSMOS 1408 DEB,380.7,488.9,,,1 51616U 82092BPV 23303.74970534  .00263158  00000-0  50204-2 0  9998,2 51616  81.8876 110.7135 0079373 243.5025 115.8066 15.43836757 97964,COSMOS 1408 DEB,COSMOS,81.9
51617,COSMOS 1408 DEB,424.6,586.1,,,1 51617U 82092BPW 22111.32602753  .00169482  00000-0  63888-2 0  9991,2 51617  82.6287 334.4738 0117323 281.6483  77.1604 15.20160798 15837,COSMOS 1408 DEB,COSMOS,82.6
51618,COSMOS 1408 DEB,320.5,339.6,-48.1452427,-107.4928865,1 51618U 82092BPX 22295.06062869  .01115549  00000-0  53668-2 0  9995,2 51618  82.6281 148.0845 0014226 333.4925  26.5613 15.80138678 43258,COSMOS 1408 DEB,COSMOS,82.6
51619,COSMOS 1408 DEB,443,583.4,80.3619457,14.84592054,1 51619U 82092BPY 22264.15929342  .00023085  00000-0  10005-2 0  9990,2 51619  82.3911 173.0236 0101855  60.9800 300.1592 15.17571498 39193,COSMOS 1408 DEB,COSMOS,82.4
51620,COSMOS 1408 DEB,459.6,608.5,-72.2161295,31.08996466,1 51620U 82092BPZ 22048.40091399  .00027361  00000-0  14326-2 0  9993,2 51620  82.9151  37.7198 0107685  99.2074 262.1357 15.10694946  6417,COSMOS 1408 DEB,COSMOS,82.9
51621,COSMOS 1408 DEB,176,189,-59.2030298,71.84876415,1 51621U 82092BQA 22163.34489507  .07577770 -11694-5  11990-2 0  9999,2 51621  82.2551 253.2295 0009870 236.8955 123.1393 16.33744343 32588,COSMOS 1408 DEB,COSMOS,82.3
51662,COSMOS 1408 DEB,373,429.2,,,1 51662U 82092BQB 22177.24723950  .00868436  00000-0  11326-1 0  9991,2 51662  82.5774 268.5655 0041411   4.5565 355.6056 15.55365623 22104,COSMOS 1408 DEB,COSMOS,82.6
51663,COSMOS 1408 DEB,394,612.4,,,1 51663U 82092BQC 22051.57886351  .00048771  00000-0  15556-2 0  9996,2 51663  82.6109  28.8060 0158663 152.1013 208.8848 15.20880366  4826,COSMOS 1408 DEB,COSMOS,82.6
51664,COSMOS 1408 DEB,250.6,266.8,-5.676770116,-24.43165067,1 51664U 82092BQD 22087.46444055  .05840309  69276-1  10942-1 0  9991,2 51664  82.6750 349.8754 0012204 185.6126 174.5021 16.05670537  8794,COSMOS 1408 DEB,COSMOS,82.7
51665,COSMOS 1408 DEB,289,321.4,,,1 51665U 82092BQE 22166.29523991  .01833716  17289-2  64824-2 0  9995,2 51665  82.5850 271.7345 0024276 304.8348  55.0641 15.88962920 20781,COSMOS 1408 DEB,COSMOS,82.6
51666,COSMOS 1408 DEB,236.1,256,,,1 51666U 82092BQF 22075.23841598  .06416657  11347+0  96615-2 0  9990,2 51666  82.4928 358.1351 0015043 149.0894 211.1278 16.10285571  6872,COSMOS 1408 DEB,COSMOS,82.5
51667,COSMOS 1408 DEB,307.4,327,,,1 51667U 82092BQG 23032.75062334  .01171303  00000-0  45446-2 0  9997,2 51667  82.5313  45.5107 0014672 299.8823  60.0988 15.84682662 55809,COSMOS 1408 DEB,COSMOS,82.5
51668,COSMOS 1408 DEB,241.4,253.3,28.66615251,78.0068414,1 51668U 82092BQH 22100.06308812  .05966071  17631+0  11725-1 0  9998,2 51668  82.5135 333.7349 0008979 255.5611 104.4676 16.09799212 10546,COSMOS 1408 DEB,COSMOS,82.5
51669,COSMOS 1408 DEB,366.2,390,,,1 51669U 82092BQJ 22088.16028083  .01632941  00000-0  15710-1 0  9997,2 51669  82.6976 353.7958 0017617 359.9715   0.1539 15.63321079  8551,COSMOS 1408 DEB,COSMOS,82.7
51670,COSMOS 1408 DEB,207.1,235.9,,,1 51670U 82092BQK 23064.84176874  .10922390 -12974-5  58590-2 0  9994,2 51670  82.5128  13.1933 0021768 168.0763 192.1045 16.19283377 60579,COSMOS 1408 DEB,COSMOS,82.5
51671,COSMOS 1408 DEB,265.8,294.9,,,1 51671U 82092BQL 22232.95842267  .01918470  23049-2  43038-2 0  9995,2 51671  82.5599 202.1403 0021799 141.3526 218.9316 15.97859846 30108,COSMOS 1408 DEB,COSMOS,82.6
51672,COSMOS 1408 DEB,270,296.8,,,1 51672U 82092BQM 22064.89538031  .06605591  87652-1  21191-1 0  9999,2 51672  82.5463  11.4613 0020077 139.3526 220.9254 15.96757167  5128,COSMOS 1408 DEB,COSMOS,82.5
51673,COSMOS 1408 DEB,299.1,318.9,,,1 51673U 82092BQN 22105.88181651  .02056496  22664-2  79529-2 0  9999,2 51673  82.5716 330.4311 0014787 210.2237 149.8183 15.87612617 11383,COSMOS 1408 DEB,COSMOS,82.6
51674,COSMOS 1408 DEB,339.8,389,,,1 51674U 82092BQP 22062.86729276  .00654219  00000-0  52993-2 0  9990,2 51674  82.6305  14.4037 0036451 316.5709  43.2682 15.68085304  4726,COSMOS 1408 DEB,COSMOS,82.6
51675,COSMOS 1408 DEB,283.9,298.7,-78.32466568,121.5683198,1 51675U 82092BQQ 22123.22721545  .01790271  17788-2  50165-2 0  9992,2 51675  82.4899 307.8449 0011146 290.2409  69.7666 15.93930457 14045,COSMOS 1408 DEB,COSMOS,82.5
51676,COSMOS 1408 DEB,340.4,375.7,,,1 51676U 82092BQR 23026.05700688  .00748487  00000-0  55661-2 0  9996,2 51676  82.5630  55.2210 0026259 338.3241  21.6907 15.70293273 54467,COSMOS 1408 DEB,COSMOS,82.6
51677,COSMOS 1408 DEB,351,369.8,64.69393096,-136.4830979,1 51677U 82092BQS 22085.73732957  .00875006  00000-0  67069-2 0  9993,2 51677  82.5786 351.1899 0013917 228.2448 131.7624 15.69470799  7391,COSMOS 1408 DEB,COSMOS,82.6
51678,COSMOS 1408 DEB,392.9,456.7,,,1 51678U 82092BQT 22102.92953493  .00712093  00000-0  12357-1 0  9990,2 51678  82.5329 336.8163 0046887 247.8305 111.7966 15.47233059 10674,COSMOS 1408 DEB,COSMOS,82.5
51679,COSMOS 1408 DEB,182.4,210.7,,,1 51679U 82092BQU 22182.90473339  .11982437 -12108-5  29606-2 0  9990,2 51679  82.5350 252.4662 0021486 276.7909  83.0939 16.28509382 23136,COSMOS 1408 DEB,COSMOS,82.5
51680,COSMOS 1408 DEB,350.1,411.2,,,1 51680U 82092BQV 22099.10164082  .01406829  00000-0  13502-1 0  9997,2 51680  82.6091 342.8062 0045232 329.0322  30.8269 15.62426259  9346,COSMOS 1408 DEB,COSMOS,82.6
51681,COSMOS 1408 DEB,317.6,359.7,,,1 51681U 82092BQW 22081.20782255  .03614368  00000-0  18171-1 0  9996,2 51681  82.6046 359.6503 0031362  63.8108 296.6376 15.77105738  6640,COSMOS 1408 DEB,COSMOS,82.6
51682,COSMOS 1408 DEB,380.9,438.9,,,1 51682U 82092BQX 22073.84756438  .00720307  00000-0  10490-1 0  9996,2 51682  82.6189   5.3847 0042742  61.3383 299.2157 15.52340437  5529,COSMOS 1408 DEB,COSMOS,82.6
51683,COSMOS 1408 DEB,412.4,504.8,,,1 51683U 82092BQY 22073.25184898  .00532339  00000-0  13357-1 0  9998,2 51683  82.6212   7.7710 0067586 344.7596  15.1609 15.35768039  5383,COSMOS 1408 DEB,COSMOS,82.6
51684,COSMOS 1408 DEB,272.6,295.6,,,1 51684U 82092BQZ 22084.18593903  .02169567  31360-2  53501-2 0  9996,2 51684  82.6603 351.3815 0017310 113.0931 247.2172 15.96519660  7243,COSMOS 1408 DEB,COSMOS,82.7
51685,COSMOS 1408 DEB,267.3,295.9,,,1 51685U 82092BRA 22186.20573654  .01768779  18453-2  40413-2 0  9999,2 51685  82.6111 248.8846 0021476 252.4414 107.4517 15.97422104 23014,COSMOS 1408 DEB,COSMOS,82.6
51686,COSMOS 1408 DEB,328.1,407.5,,,1 51686U 82092BRB 22099.10237980  .00551750  00000-0  44909-2 0  9990,2 51686  82.7965 343.0144 0058810 192.5100 167.4707 15.66898587  9468,COSMOS 1408 DEB,COSMOS,82.8
51687,COSMOS 1408 DEB,354.9,394,,,1 51687U 82092BRC 22311.44293087  .00370427  00000-0  36125-2 0  9996,2 51687  82.0796 101.5078 0028967 228.2278 131.6505 15.64567828 41981,COSMOS 1408 DEB,COSMOS,82.1
51688,COSMOS 1408 DEB,396.1,419.2,,,1 51688U 82092BRD 22073.26345274  .01505785  00000-0  21376-1 0  9997,2 51688  82.5522   4.7419 0017028  95.6077 264.7118 15.53119116  5424,COSMOS 1408 DEB,COSMOS,82.6
51689,COSMOS 1408 DEB,201.6,221,,,1 51689U 82092BRE 22178.66643135  .07240179 -12136-5  29671-2 0  9990,2 51689  82.5313 252.7557 0014692 276.1981  83.7635 16.23048240 21872,COSMOS 1408 DEB,COSMOS,82.5
51690,COSMOS 1408 DEB,400.5,522.9,,,1 51690U 82092BRF 22065.60111802  .01417130  00000-0  33573-1 0  9995,2 51690  82.5500  15.6219 0089444  48.8533 312.0383 15.34733986  4257,COSMOS 1408 DEB,COSMOS,82.6
51691,COSMOS 1408 DEB,198.4,220,,,1 51691U 82092BRG 22049.37375388  .21574459 -12718-5  82354-2 0  9990,2 51691  82.5200  26.7026 0016414 165.3145 194.8626 16.23833699  1800,COSMOS 1408 DEB,COSMOS,82.5
51692,COSMOS 1408 DEB,232.7,254.1,,,1 51692U 82092BRH 22171.69406591  .04559152  45193-1  58919-2 0  9995,2 51692  82.5637 263.1653 0016186 288.4490  71.5034 16.11266379 20700,COSMOS 1408 DEB,COSMOS,82.6
51693,COSMOS 1408 DEB,222.7,254.3,,,1 51693U 82092BRJ 22147.84166635  .06525547 -11486-5  54740-2 0  9992,2 51693  82.5387 286.5815 0023889 307.0270  52.8829 16.13042371 16888,COSMOS 1408 DEB,COSMOS,82.5
51694,COSMOS 1408 DEB,349.3,385.1,,,1 51694U 82092BRK 22073.27640319  .02221361  00000-0  17950-1 0  9992,2 51694  82.5770   4.2813 0026514  77.8794 282.5434 15.67098116  5304,COSMOS 1408 DEB,COSMOS,82.6
51695,COSMOS 1408 DEB,347,367.5,,,1 51695U 82092BRL 22145.43611628  .00822055  00000-0  60516-2 0  9994,2 51695  82.6015 292.7629 0015218  26.3528 333.8505 15.70588951 16395,COSMOS 1408 DEB,COSMOS,82.6
51696,COSMOS 1408 DEB,232.5,257.5,,,1 51696U 82092BRM 22176.49139624  .02637699  10129-1  31339-2 0  9991,2 51696  82.4991 255.7807 0018821 271.9242  87.9886 16.10674541 21300,COSMOS 1408 DEB,COSMOS,82.5
51697,COSMOS 1408 DEB,257.5,269.8,79.37532788,-135.9662445,1 51697U 82092BRN 22104.61465589  .03658392  24535-1  74828-2 0  9999,2 51697  82.5211 329.2006 0009272 260.5534  99.4698 16.03879017 10071,COSMOS 1408 DEB,COSMOS,82.5
